date,session_key,driver_number,gap_to_leader,meeting_key,interval
2025-10-05T13:27:33.124000+00:00,9896,12,24.57,1270,0.978
2025-10-05T13:27:33.124000+00:00,9896,43,,1270,12.505
2025-10-05T13:27:33.506000+00:00,9896,14,83.793,1270,47.507
2025-10-05T13:27:33.740000+00:00,9896,22,,1270,0.711
2025-10-05T13:27:33.995000+00:00,9896,31,,1270,2.001
2025-10-05T13:27:34.819000+00:00,9896,5,,1270,1.646
2025-10-05T13:27:34.896000+00:00,9896,10,,1270,0.849
2025-10-05T13:27:35.019000+00:00,9896,44,34.439,1270,9.842
2025-10-05T13:27:35.119000+00:00,9896,81,10.394,1270,5.66
2025-10-05T13:27:35.255000+00:00,9896,23,,1270,0.417
2025-10-05T13:27:35.744000+00:00,9896,87,93.82,1270,9.689
2025-10-05T13:27:35.824000+00:00,9896,14,83.715,1270,47.504
2025-10-05T13:27:35.876000+00:00,9896,30,,1270,0.625
2025-10-05T13:27:35.995000+00:00,9896,1,4.084,1270,4.084
2025-10-05T13:27:36.413000+00:00,9896,6,,1270,4.992
2025-10-05T13:27:36.703000+00:00,9896,18,,1270,1.957
2025-10-05T13:27:36.804000+00:00,9896,4,4.882,1270,0.798
2025-10-05T13:27:37.113000+00:00,9896,55,,1270,0.4
2025-10-05T13:27:37.124000+00:00,9896,22,,1270,0.691
2025-10-05T13:27:37.413000+00:00,9896,16,23.612,1270,13.29
2025-10-05T13:27:37.457000+00:00,9896,14,83.693,1270,47.476
2025-10-05T13:27:38.319000+00:00,9896,12,24.522,1270,0.91
2025-10-05T13:27:38.319000+00:00,9896,14,83.69200000000001,1270,47.472
2025-10-05T13:27:38.737000+00:00,9896,27,,1270,20.557
2025-10-05T13:27:39.022000+00:00,9896,43,,1270,12.724
2025-10-05T13:27:39.183000+00:00,9896,44,34.335,1270,9.8
2025-10-05T13:27:39.323000+00:00,9896,31,,1270,2.229
2025-10-05T13:27:39.356000+00:00,9896,1,4.076,1270,4.076
2025-10-05T13:27:40.123000+00:00,9896,4,4.848,1270,0.772
2025-10-05T13:27:40.265000+00:00,9896,10,,1270,0.854
2025-10-05T13:27:40.659000+00:00,9896,23,,1270,0.477
2025-10-05T13:27:40.696000+00:00,9896,5,,1270,1.671
2025-10-05T13:27:40.724000+00:00,9896,6,,1270,4.988
2025-10-05T13:27:41.196000+00:00,9896,30,,1270,0.538
2025-10-05T13:27:41.357000+00:00,9896,22,,1270,0.613
2025-10-05T13:27:41.548000+00:00,9896,14,83.727,1270,47.484
2025-10-05T13:27:41.744000+00:00,9896,87,93.66499999999999,1270,9.861
2025-10-05T13:27:42.319000+00:00,9896,81,10.393,1270,5.511
2025-10-05T13:27:42.360000+00:00,9896,18,,1270,1.671
2025-10-05T13:27:42.556000+00:00,9896,55,,1270,0.197
2025-10-05T13:27:42.662000+00:00,9896,16,23.737,1270,13.366
2025-10-05T13:27:42.794000+00:00,9896,44,34.269,1270,9.699
2025-10-05T13:27:42.990000+00:00,9896,27,,1270,20.376
2025-10-05T13:27:43.373000+00:00,9896,87,93.65299999999999,1270,9.86
2025-10-05T13:27:43.597000+00:00,9896,12,24.593,1270,0.856
2025-10-05T13:27:43.624000+00:00,9896,1,4.086,1270,4.086
2025-10-05T13:27:44.151000+00:00,9896,14,83.871,1270,47.613
2025-10-05T13:27:44.341000+00:00,9896,4,4.759,1270,0.673
2025-10-05T13:27:45.195000+00:00,9896,31,,1270,2.633
2025-10-05T13:27:45.627000+00:00,9896,87,93.535,1270,9.82
2025-10-05T13:27:45.691000+00:00,9896,81,10.388,1270,5.54
2025-10-05T13:27:46.107000+00:00,9896,10,,1270,0.899
2025-10-05T13:27:46.220000+00:00,9896,23,,1270,0.108
2025-10-05T13:27:46.453000+00:00,9896,43,,1270,12.691
2025-10-05T13:27:46.656000+00:00,9896,14,83.745,1270,47.629
2025-10-05T13:27:46.806000+00:00,9896,6,,1270,5.036
2025-10-05T13:27:46.893000+00:00,9896,30,,1270,0.684
2025-10-05T13:27:47.225000+00:00,9896,27,,1270,20.365
2025-10-05T13:27:47.283000+00:00,9896,87,93.518,1270,9.825
2025-10-05T13:27:47.550000+00:00,9896,22,,1270,0.751
2025-10-05T13:27:47.855000+00:00,9896,44,34.023,1270,9.501
2025-10-05T13:27:48.083000+00:00,9896,5,,1270,1.632
2025-10-05T13:27:48.140000+00:00,9896,87,93.51400000000001,1270,9.822
2025-10-05T13:27:48.431000+00:00,9896,6,,1270,5.062
2025-10-05T13:27:48.503000+00:00,9896,16,23.805,1270,13.411
2025-10-05T13:27:49.156000+00:00,9896,22,,1270,0.725
2025-10-05T13:27:49.344000+00:00,9896,12,24.644,1270,0.839
2025-10-05T13:27:49.656000+00:00,9896,1,4.124,1270,4.124
2025-10-05T13:27:49.852000+00:00,9896,43,,1270,12.729
2025-10-05T13:27:49.994000+00:00,9896,81,10.446,1270,5.687
2025-10-05T13:27:50.123000+00:00,9896,55,,1270,2.043
2025-10-05T13:27:50.383000+00:00,9896,4,4.861,1270,0.737
2025-10-05T13:27:50.608000+00:00,9896,18,,1270,0.47
2025-10-05T13:27:50.809000+00:00,9896,27,,1270,20.164
2025-10-05T13:27:50.835000+00:00,9896,6,,1270,5.213
2025-10-05T13:27:51.264000+00:00,9896,1,4.129,1270,4.129
2025-10-05T13:27:51.323000+00:00,9896,87,93.535,1270,9.808
2025-10-05T13:27:51.444000+00:00,9896,5,,1270,1.623
2025-10-05T13:27:51.568000+00:00,9896,22,,1270,0.72
2025-10-05T13:27:52.051000+00:00,9896,4,4.88,1270,0.751
2025-10-05T13:27:52.107000+00:00,9896,63,0.0,1270,0.0
2025-10-05T13:27:52.574000+00:00,9896,6,,1270,5.267
2025-10-05T13:27:52.707000+00:00,9896,14,83.616,1270,47.727
2025-10-05T13:27:52.754000+00:00,9896,31,,1270,2.168
2025-10-05T13:27:52.848000+00:00,9896,44,33.923,1270,9.33
2025-10-05T13:27:53.267000+00:00,9896,22,,1270,0.703
2025-10-05T13:27:53.423000+00:00,9896,6,,1270,5.295
2025-10-05T13:27:53.454000+00:00,9896,55,,1270,1.992
2025-10-05T13:27:53.595000+00:00,9896,1,4.101,1270,4.101
2025-10-05T13:27:53.595000+00:00,9896,23,,1270,0.843
2025-10-05T13:27:53.876000+00:00,9896,87,93.58500000000001,1270,9.714
2025-10-05T13:27:53.990000+00:00,9896,18,,1270,0.534
2025-10-05T13:27:54.015000+00:00,9896,10,,1270,0.405
2025-10-05T13:27:54.102000+00:00,9896,22,,1270,0.684
2025-10-05T13:27:54.118000+00:00,9896,43,,1270,12.791
2025-10-05T13:27:54.296000+00:00,9896,30,,1270,0.269
2025-10-05T13:27:54.306000+00:00,9896,4,4.831,1270,0.73
2025-10-05T13:27:55.123000+00:00,9896,14,83.615,1270,47.745
2025-10-05T13:27:55.301000+00:00,9896,1,4.126,1270,4.126
2025-10-05T13:27:55.796000+00:00,9896,5,,1270,1.648
2025-10-05T13:27:55.994000+00:00,9896,81,10.443,1270,5.582
2025-10-05T13:27:56.014000+00:00,9896,27,,1270,20.107
2025-10-05T13:27:56.028000+00:00,9896,4,4.84,1270,0.714
2025-10-05T13:27:56.028000+00:00,9896,16,24.076,1270,13.683
2025-10-05T13:27:56.131000+00:00,9896,31,,1270,2.156
2025-10-05T13:27:56.174000+00:00,9896,1,4.134,1270,4.134
2025-10-05T13:27:56.396000+00:00,9896,87,93.501,1270,9.756
2025-10-05T13:27:56.657000+00:00,9896,12,24.743,1270,0.667
2025-10-05T13:27:56.757000+00:00,9896,6,,1270,5.426
2025-10-05T13:27:56.923000+00:00,9896,4,4.839,1270,0.705
2025-10-05T13:27:56.945000+00:00,9896,23,,1270,0.768
2025-10-05T13:27:57.559000+00:00,9896,22,,1270,0.488
2025-10-05T13:27:57.631000+00:00,9896,10,,1270,0.44
2025-10-05T13:27:57.754000+00:00,9896,30,,1270,0.221
2025-10-05T13:27:57.759000+00:00,9896,81,10.458,1270,5.578
2025-10-05T13:27:57.775000+00:00,9896,55,,1270,1.823
2025-10-05T13:27:58.341000+00:00,9896,18,,1270,0.724
2025-10-05T13:27:58.555000+00:00,9896,44,33.869,1270,9.225
2025-10-05T13:27:59.090000+00:00,9896,14,83.37,1270,47.761
2025-10-05T13:27:59.329000+00:00,9896,1,4.155,1270,4.155
2025-10-05T13:27:59.357000+00:00,9896,16,24.069,1270,13.681
2025-10-05T13:27:59.393000+00:00,9896,6,,1270,5.521
2025-10-05T13:27:59.825000+00:00,9896,22,,1270,0.422
2025-10-05T13:27:59.879000+00:00,9896,81,10.385,1270,5.554
2025-10-05T13:27:59.959000+00:00,9896,4,4.767,1270,0.612
2025-10-05T13:27:59.983000+00:00,9896,12,24.696,1270,0.627
2025-10-05T13:28:00.284000+00:00,9896,43,,1270,12.709
2025-10-05T13:28:00.496000+00:00,9896,31,,1270,2.165
2025-10-05T13:28:01.041000+00:00,9896,23,,1270,0.546
2025-10-05T13:28:01.256000+00:00,9896,27,,1270,19.986
2025-10-05T13:28:01.561000+00:00,9896,81,10.368,1270,5.528
2025-10-05T13:28:01.656000+00:00,9896,10,,1270,0.536
2025-10-05T13:28:01.665000+00:00,9896,30,,1270,0.051
2025-10-05T13:28:01.896000+00:00,9896,1,4.211,1270,4.211
2025-10-05T13:28:01.916000+00:00,9896,43,,1270,12.74
2025-10-05T13:28:01.924000+00:00,9896,6,,1270,5.545
2025-10-05T13:28:01.942000+00:00,9896,5,,1270,1.673
2025-10-05T13:28:02.432000+00:00,9896,81,10.366,1270,5.527
2025-10-05T13:28:02.458000+00:00,9896,87,93.438,1270,9.822
2025-10-05T13:28:02.485000+00:00,9896,4,4.785,1270,0.574
2025-10-05T13:28:02.496000+00:00,9896,22,,1270,0.564
2025-10-05T13:28:02.587000+00:00,9896,14,83.361,1270,47.787
2025-10-05T13:28:03.542000+00:00,9896,55,,1270,1.61
2025-10-05T13:28:03.542000+00:00,9896,5,,1270,1.651
2025-10-05T13:28:03.651000+00:00,9896,16,24.093,1270,13.647
2025-10-05T13:28:04.151000+00:00,9896,12,24.605,1270,0.512
2025-10-05T13:28:04.198000+00:00,9896,43,,1270,12.651
2025-10-05T13:28:04.401000+00:00,9896,1,4.17,1270,4.17
2025-10-05T13:28:04.463000+00:00,9896,18,,1270,0.933
2025-10-05T13:28:04.979000+00:00,9896,87,93.446,1270,9.831
2025-10-05T13:28:05.057000+00:00,9896,4,4.791,1270,0.621
2025-10-05T13:28:05.167000+00:00,9896,55,,1270,1.625
2025-10-05T13:28:05.573000+00:00,9896,81,10.381,1270,5.614
2025-10-05T13:28:05.604000+00:00,9896,44,33.679,1270,8.936
2025-10-05T13:28:05.870000+00:00,9896,5,,1270,1.671
2025-10-05T13:28:06.057000+00:00,9896,43,,1270,12.785
2025-10-05T13:28:06.088000+00:00,9896,18,,1270,0.91
2025-10-05T13:28:06.587000+00:00,9896,14,83.443,1270,47.862
2025-10-05T13:28:06.696000+00:00,9896,31,,1270,2.227
2025-10-05T13:28:06.919000+00:00,9896,27,,1270,20.002
2025-10-05T13:28:07.208000+00:00,9896,23,,1270,0.504
2025-10-05T13:28:07.456000+00:00,9896,43,,1270,12.855
2025-10-05T13:28:07.528000+00:00,9896,55,,1270,1.657
2025-10-05T13:28:07.579000+00:00,9896,5,,1270,1.562
2025-10-05T13:28:07.994000+00:00,9896,6,,1270,5.517
2025-10-05T13:28:08.096000+00:00,9896,81,10.406,1270,5.621
2025-10-05T13:28:08.290000+00:00,9896,30,,1270,1.024
2025-10-05T13:28:08.340000+00:00,9896,31,,1270,2.241
2025-10-05T13:28:08.519000+00:00,9896,5,,1270,1.5
2025-10-05T13:28:08.528000+00:00,9896,18,,1270,0.965
2025-10-05T13:28:08.857000+00:00,9896,10,,1270,0.44
2025-10-05T13:28:08.896000+00:00,9896,22,,1270,0.672
2025-10-05T13:28:08.913000+00:00,9896,23,,1270,0.494
2025-10-05T13:28:08.958000+00:00,9896,44,33.663,1270,8.967
2025-10-05T13:28:09.007000+00:00,9896,87,93.288,1270,9.918
2025-10-05T13:28:09.241000+00:00,9896,55,,1270,1.662
2025-10-05T13:28:10.062000+00:00,9896,30,,1270,1.058
2025-10-05T13:28:10.083000+00:00,9896,16,24.415,1270,13.972
2025-10-05T13:28:10.177000+00:00,9896,55,,1270,1.667
2025-10-05T13:28:10.206000+00:00,9896,18,,1270,0.949
2025-10-05T13:28:10.283000+00:00,9896,43,,1270,13.033
2025-10-05T13:28:10.383000+00:00,9896,10,,1270,0.474
2025-10-05T13:28:10.652000+00:00,9896,12,24.992,1270,0.577
2025-10-05T13:28:10.677000+00:00,9896,1,4.279,1270,4.279
2025-10-05T13:28:10.683000+00:00,9896,6,,1270,5.581
2025-10-05T13:28:10.683000+00:00,9896,81,10.35,1270,5.559
2025-10-05T13:28:10.683000+00:00,9896,31,,1270,2.191
2025-10-05T13:28:11.238000+00:00,9896,18,,1270,0.938
2025-10-05T13:28:11.257000+00:00,9896,4,4.849,1270,0.57
2025-10-05T13:28:11.266000+00:00,9896,22,,1270,0.619
2025-10-05T13:28:11.296000+00:00,9896,23,,1270,0.593
2025-10-05T13:28:11.566000+00:00,9896,16,24.422,1270,13.964
2025-10-05T13:28:11.706000+00:00,9896,5,,1270,1.416
2025-10-05T13:28:12.151000+00:00,9896,12,25.021,1270,0.599
2025-10-05T13:28:12.307000+00:00,9896,30,,1270,1.022
2025-10-05T13:28:12.401000+00:00,9896,31,,1270,2.195
2025-10-05T13:28:12.495000+00:00,9896,87,,1270,9.927
2025-10-05T13:28:12.823000+00:00,9896,14,83.309,1270,48.12
2025-10-05T13:28:12.854000+00:00,9896,43,,1270,13.042
2025-10-05T13:28:13.104000+00:00,9896,23,,1270,0.629
2025-10-05T13:28:13.104000+00:00,9896,1,4.325,1270,4.325
2025-10-05T13:28:13.167000+00:00,9896,44,33.611,1270,9.006
2025-10-05T13:28:13.276000+00:00,9896,31,,1270,2.197
2025-10-05T13:28:13.354000+00:00,9896,55,,1270,1.67
2025-10-05T13:28:13.604000+00:00,9896,4,4.852,1270,0.527
2025-10-05T13:28:13.870000+00:00,9896,16,24.388,1270,14.003
2025-10-05T13:28:13.948000+00:00,9896,23,,1270,0.637
2025-10-05T13:28:13.963000+00:00,9896,27,,1270,19.93
2025-10-05T13:28:14.057000+00:00,9896,30,,1270,0.999
2025-10-05T13:28:14.213000+00:00,9896,18,,1270,0.844
2025-10-05T13:28:14.260000+00:00,9896,5,,1270,1.402
2025-10-05T13:28:14.604000+00:00,9896,6,,1270,5.58
2025-10-05T13:28:14.745000+00:00,9896,12,25.247,1270,0.859
2025-10-05T13:28:14.995000+00:00,9896,30,,1270,1.0
2025-10-05T13:28:15.432000+00:00,9896,22,,1270,0.837
2025-10-05T13:28:15.448000+00:00,9896,43,,1270,12.921
2025-10-05T13:28:15.588000+00:00,9896,16,24.443,1270,14.075
2025-10-05T13:28:15.901000+00:00,9896,55,,1270,1.662
2025-10-05T13:28:16.463000+00:00,9896,12,25.356,1270,0.913
2025-10-05T13:28:16.463000+00:00,9896,31,,1270,2.269
2025-10-05T13:28:16.495000+00:00,9896,87,93.345,1270,9.902
2025-10-05T13:28:16.526000+00:00,9896,16,24.455,1270,14.089
2025-10-05T13:28:16.604000+00:00,9896,81,10.326,1270,5.477
2025-10-05T13:28:16.823000+00:00,9896,18,,1270,0.923
2025-10-05T13:28:16.885000+00:00,9896,5,,1270,1.484
2025-10-05T13:28:17.026000+00:00,9896,23,,1270,0.574
2025-10-05T13:28:17.245000+00:00,9896,1,4.324,1270,4.324
2025-10-05T13:28:17.307000+00:00,9896,27,,1270,19.951
2025-10-05T13:28:17.417000+00:00,9896,12,25.385,1270,0.93
2025-10-05T13:28:17.698000+00:00,9896,4,4.834,1270,0.51
2025-10-05T13:28:18.120000+00:00,9896,30,,1270,1.077
2025-10-05T13:28:18.135000+00:00,9896,6,,1270,5.637
2025-10-05T13:28:18.448000+00:00,9896,55,,1270,1.538
2025-10-05T13:28:18.885000+00:00,9896,14,82.992,1270,48.158
2025-10-05T13:28:18.901000+00:00,9896,22,,1270,0.748
2025-10-05T13:28:19.120000+00:00,9896,31,,1270,2.203
2025-10-05T13:28:19.135000+00:00,9896,81,10.341,1270,5.489
2025-10-05T13:28:19.151000+00:00,9896,44,33.605,1270,8.613
2025-10-05T13:28:19.495000+00:00,9896,18,,1270,1.005
2025-10-05T13:28:19.620000+00:00,9896,23,,1270,0.55
2025-10-05T13:28:19.635000+00:00,9896,16,24.451,1270,14.07
2025-10-05T13:28:20.619000+00:00,9896,12,25.411,1270,0.96
2025-10-05T13:28:20.716000+00:00,9896,1,4.339,1270,4.339
2025-10-05T13:28:20.766000+00:00,9896,30,,1270,1.157
2025-10-05T13:28:20.781000+00:00,9896,44,33.609,1270,8.588
2025-10-05T13:28:21.085000+00:00,9896,4,4.765,1270,0.426
2025-10-05T13:28:21.577000+00:00,9896,27,,1270,20.0
2025-10-05T13:28:21.593000+00:00,9896,31,,1270,2.151
2025-10-05T13:28:21.603000+00:00,9896,43,,1270,12.959
2025-10-05T13:28:22.149000+00:00,9896,23,,1270,0.572
2025-10-05T13:28:22.233000+00:00,9896,6,,1270,5.747
2025-10-05T13:28:22.296000+00:00,9896,16,24.605,1270,14.199
2025-10-05T13:28:22.697000+00:00,9896,87,93.128,1270,9.819
2025-10-05T13:28:22.713000+00:00,9896,22,,1270,0.461
2025-10-05T13:28:23.046000+00:00,9896,81,10.21,1270,5.376
2025-10-05T13:28:23.067000+00:00,9896,44,33.588,1270,8.341
2025-10-05T13:28:23.083000+00:00,9896,5,,1270,1.461
2025-10-05T13:28:23.198000+00:00,9896,14,82.675,1270,48.236
2025-10-05T13:28:23.278000+00:00,9896,12,25.546,1270,0.941
2025-10-05T13:28:23.323000+00:00,9896,30,,1270,1.15
2025-10-05T13:28:24.126000+00:00,9896,43,,1270,12.966
2025-10-05T13:28:24.196000+00:00,9896,55,,1270,1.142
2025-10-05T13:28:24.628000+00:00,9896,1,4.336,1270,4.336
2025-10-05T13:28:24.778000+00:00,9896,44,33.627,1270,8.271
2025-10-05T13:28:24.858000+00:00,9896,4,4.572,1270,0.236
2025-10-05T13:28:24.908000+00:00,9896,16,24.642,1270,14.292
2025-10-05T13:28:25.525000+00:00,9896,18,,1270,1.323
2025-10-05T13:28:25.598000+00:00,9896,5,,1270,1.46
2025-10-05T13:28:25.678000+00:00,9896,44,33.637,1270,8.252
2025-10-05T13:28:25.823000+00:00,9896,12,25.602,1270,0.96
2025-10-05T13:28:26.509000+00:00,9896,81,10.185,1270,5.42
2025-10-05T13:28:26.696000+00:00,9896,55,,1270,1.101
2025-10-05T13:28:27.498000+00:00,9896,14,82.654,1270,48.319
2025-10-05T13:28:27.513000+00:00,9896,27,,1270,18.825
2025-10-05T13:28:27.757000+00:00,9896,31,,1270,2.221
2025-10-05T13:28:28.023000+00:00,9896,18,,1270,1.349
2025-10-05T13:28:28.241000+00:00,9896,43,,1270,12.823
2025-10-05T13:28:28.258000+00:00,9896,23,,1270,0.502
2025-10-05T13:28:28.515000+00:00,9896,6,,1270,5.883
2025-10-05T13:28:28.827000+00:00,9896,87,92.932,1270,9.94
2025-10-05T13:28:28.843000+00:00,9896,44,33.645,1270,8.234
2025-10-05T13:28:29.119000+00:00,9896,27,,1270,18.746
2025-10-05T13:28:29.196000+00:00,9896,22,,1270,0.682
2025-10-05T13:28:29.327000+00:00,9896,30,,1270,1.062
2025-10-05T13:28:29.662000+00:00,9896,5,,1270,1.408
2025-10-05T13:28:30.278000+00:00,9896,31,,1270,2.223
2025-10-05T13:28:30.491000+00:00,9896,81,10.21,1270,5.638
2025-10-05T13:28:30.713000+00:00,9896,55,,1270,1.063
2025-10-05T13:28:30.767000+00:00,9896,23,,1270,0.488
2025-10-05T13:28:31.049000+00:00,9896,16,24.766,1270,14.44
2025-10-05T13:28:31.083000+00:00,9896,1,4.672,1270,4.672
2025-10-05T13:28:31.100000+00:00,9896,14,82.583,1270,48.314
2025-10-05T13:28:31.356000+00:00,9896,44,33.652,1270,8.106
2025-10-05T13:28:31.544000+00:00,9896,4,5.124,1270,0.452
2025-10-05T13:28:31.791000+00:00,9896,43,,1270,12.884
2025-10-05T13:28:31.863000+00:00,9896,30,,1270,1.083
2025-10-05T13:28:31.906000+00:00,9896,12,25.627,1270,0.861
2025-10-05T13:28:32.123000+00:00,9896,18,,1270,1.364
2025-10-05T13:28:33.152000+00:00,9896,5,,1270,1.371
2025-10-05T13:28:33.162000+00:00,9896,87,92.63499999999999,1270,9.96
2025-10-05T13:28:33.543000+00:00,9896,16,24.778,1270,14.437
2025-10-05T13:28:33.842000+00:00,9896,44,33.6,1270,7.998
2025-10-05T13:28:33.983000+00:00,9896,27,,1270,13.331
2025-10-05T13:28:34.193000+00:00,9896,55,,1270,1.052
2025-10-05T13:28:34.355000+00:00,9896,12,25.621,1270,0.843
2025-10-05T13:28:34.552000+00:00,9896,31,,1270,2.429
2025-10-05T13:28:34.677000+00:00,9896,6,,1270,5.873
2025-10-05T13:28:34.976000+00:00,9896,23,,1270,0.452
2025-10-05T13:28:35.515000+00:00,9896,22,,1270,0.832
2025-10-05T13:28:35.572000+00:00,9896,18,,1270,1.38
2025-10-05T13:28:35.726000+00:00,9896,43,,1270,13.042
2025-10-05T13:28:36.077000+00:00,9896,30,,1270,1.097
2025-10-05T13:28:36.273000+00:00,9896,14,82.491,1270,48.468
2025-10-05T13:28:36.623000+00:00,9896,81,10.201,1270,5.077
2025-10-05T13:28:37.225000+00:00,9896,5,,1270,1.362
2025-10-05T13:28:37.242000+00:00,9896,27,,1270,19.094
2025-10-05T13:28:37.458000+00:00,9896,87,92.577,1270,9.923
2025-10-05T13:28:37.548000+00:00,9896,1,4.884,1270,4.884
2025-10-05T13:28:37.715000+00:00,9896,16,24.854,1270,14.644
2025-10-05T13:28:38.007000+00:00,9896,4,5.369,1270,0.485
2025-10-05T13:28:38.020000+00:00,9896,31,,1270,2.443
2025-10-05T13:28:38.158000+00:00,9896,55,,1270,1.048
2025-10-05T13:28:38.370000+00:00,9896,23,,1270,0.365
2025-10-05T13:28:38.571000+00:00,9896,12,25.72,1270,0.866
2025-10-05T13:28:39.040000+00:00,9896,6,,1270,5.89
2025-10-05T13:28:39.525000+00:00,9896,18,,1270,1.381
2025-10-05T13:28:39.587000+00:00,9896,30,,1270,1.156
2025-10-05T13:28:39.743000+00:00,9896,27,,1270,18.986
2025-10-05T13:28:39.821000+00:00,9896,44,33.553,1270,7.926
2025-10-05T13:28:39.993000+00:00,9896,22,,1270,0.947
2025-10-05T13:28:41.103000+00:00,9896,87,92.509,1270,9.926
2025-10-05T13:28:41.181000+00:00,9896,16,24.864,1270,14.679
2025-10-05T13:28:41.447000+00:00,9896,14,82.517,1270,48.594
2025-10-05T13:28:41.868000+00:00,9896,1,4.835,1270,4.835
2025-10-05T13:28:41.962000+00:00,9896,43,,1270,12.765
2025-10-05T13:28:41.978000+00:00,9896,31,,1270,2.436
2025-10-05T13:28:42.009000+00:00,9896,12,25.679,1270,0.815
2025-10-05T13:28:42.118000+00:00,9896,23,,1270,0.161
2025-10-05T13:28:42.243000+00:00,9896,27,,1270,18.928
2025-10-05T13:28:42.306000+00:00,9896,44,33.559,1270,7.938
2025-10-05T13:28:42.478000+00:00,9896,4,5.435,1270,0.6
2025-10-05T13:28:42.781000+00:00,9896,81,10.158,1270,4.789
2025-10-05T13:28:43.420000+00:00,9896,6,,1270,6.003
2025-10-05T13:28:43.480000+00:00,9896,5,,1270,1.523
2025-10-05T13:28:43.495000+00:00,9896,30,,1270,1.359
2025-10-05T13:28:44.234000+00:00,9896,55,,1270,0.75
2025-10-05T13:28:44.339000+00:00,9896,22,,1270,0.929
2025-10-05T13:28:45.097000+00:00,9896,16,24.811,1270,14.601
2025-10-05T13:28:45.779000+00:00,9896,12,25.487,1270,0.676
2025-10-05T13:28:45.790000+00:00,9896,18,,1270,1.548
2025-10-05T13:28:46.157000+00:00,9896,1,4.884,1270,4.884
2025-10-05T13:28:46.225000+00:00,9896,87,92.446,1270,9.955
2025-10-05T13:28:46.376000+00:00,9896,44,33.53,1270,7.81
2025-10-05T13:28:46.408000+00:00,9896,10,,1270,4.142
2025-10-05T13:28:46.756000+00:00,9896,4,5.492,1270,0.608
2025-10-05T13:28:47.050000+00:00,9896,81,9.984,1270,4.549
2025-10-05T13:28:47.090000+00:00,9896,6,,1270,6.061
2025-10-05T13:28:47.166000+00:00,9896,14,82.46000000000001,1270,48.591
2025-10-05T13:28:48.140000+00:00,9896,22,,1270,1.063
2025-10-05T13:28:48.183000+00:00,9896,27,,1270,18.866
2025-10-05T13:28:48.296000+00:00,9896,43,,1270,12.776
2025-10-05T13:28:48.556000+00:00,9896,23,,1270,2.773
2025-10-05T13:28:48.883000+00:00,9896,31,,1270,0.327
2025-10-05T13:28:49.759000+00:00,9896,30,,1270,0.888
2025-10-05T13:28:49.809000+00:00,9896,5,,1270,1.513
2025-10-05T13:28:49.833000+00:00,9896,1,4.879,1270,4.879
2025-10-05T13:28:49.860000+00:00,9896,44,33.546,1270,7.867
2025-10-05T13:28:50.315000+00:00,9896,55,,1270,0.519
2025-10-05T13:28:50.556000+00:00,9896,4,5.601,1270,0.722
2025-10-05T13:28:50.676000+00:00,9896,27,,1270,18.844
2025-10-05T13:28:51.255000+00:00,9896,81,9.995,1270,4.503
2025-10-05T13:28:51.396000+00:00,9896,87,92.441,1270,9.924
2025-10-05T13:28:51.432000+00:00,9896,16,25.015,1270,14.814
2025-10-05T13:28:52.026000+00:00,9896,18,,1270,1.683
2025-10-05T13:28:52.113000+00:00,9896,12,25.661,1270,0.646
2025-10-05T13:28:52.239000+00:00,9896,6,,1270,6.015
2025-10-05T13:28:52.603000+00:00,9896,10,,1270,4.425
2025-10-05T13:28:52.840000+00:00,9896,43,,1270,12.811
2025-10-05T13:28:53.438000+00:00,9896,22,,1270,1.194
2025-10-05T13:28:53.826000+00:00,9896,44,33.53,1270,8.043
2025-10-05T13:28:54.215000+00:00,9896,5,,1270,1.414
2025-10-05T13:28:54.291000+00:00,9896,14,82.346,1270,48.667
2025-10-05T13:28:54.641000+00:00,9896,27,,1270,18.588
2025-10-05T13:28:54.741000+00:00,9896,55,,1270,0.531
2025-10-05T13:28:54.791000+00:00,9896,23,,1270,2.79
2025-10-05T13:28:54.857000+00:00,9896,81,9.906,1270,4.305
2025-10-05T13:28:55.078000+00:00,9896,1,4.935,1270,4.935
2025-10-05T13:28:55.107000+00:00,9896,10,,1270,4.44
2025-10-05T13:28:55.360000+00:00,9896,31,,1270,0.559
2025-10-05T13:28:55.720000+00:00,9896,4,5.575,1270,0.64
2025-10-05T13:28:55.998000+00:00,9896,30,,1270,0.649
2025-10-05T13:28:56.339000+00:00,9896,18,,1270,1.587
2025-10-05T13:28:57.161000+00:00,9896,43,,1270,12.776
2025-10-05T13:28:57.239000+00:00,9896,87,92.483,1270,10.023
2025-10-05T13:28:57.456000+00:00,9896,6,,1270,6.047
2025-10-05T13:28:57.674000+00:00,9896,14,82.343,1270,48.68
2025-10-05T13:28:57.783000+00:00,9896,16,25.134,1270,14.976
2025-10-05T13:28:58.116000+00:00,9896,27,,1270,18.585
2025-10-05T13:28:58.409000+00:00,9896,12,25.79,1270,0.656
2025-10-05T13:28:58.495000+00:00,9896,5,,1270,1.381
2025-10-05T13:28:58.784000+00:00,9896,22,,1270,1.268
2025-10-05T13:28:58.997000+00:00,9896,55,,1270,0.5
2025-10-05T13:28:59.241000+00:00,9896,23,,1270,2.909
2025-10-05T13:28:59.356000+00:00,9896,10,,1270,4.711
2025-10-05T13:28:59.883000+00:00,9896,44,33.458,1270,7.797
2025-10-05T13:28:59.944000+00:00,9896,81,9.778,1270,4.203
